"TOA5","CR1000_SN6134","CR1000","6316","CR1000.Std.32.06","CPU:SN6134_ClimatVUE50_LP.CR1","54061","ClimatVIEW_1h"
"TIMESTAMP","RECORD","BattV_Min","SlrFD_W_Avg","Rain_mm_Tot","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","MaxWS_ms_Avg","AirT_C_Avg","VP_mbar_Avg","BP_mbar_Avg","RH","RHT_C_Avg","TiltNS_deg_Avg","TiltWE_deg_Avg","SlrTF_MJ_Tot"
"TS","RN","Volts","W/m^2","mm","meters/second","Deg","Deg","meters/second","Deg C","mbar","mbar","%","Deg C","degrees","degrees","MJ/m^2"
"","","Min","Avg","Tot","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Tot"
"2024-04-15 17:00:00",245,16.79,42.04,0,1.283,188.7,22,1.283,-13.96,1.351111,1007.881,64.1,-13.79,-2.036,1.469,0.15134
"2024-04-15 18:00:00",246,16.77,31.43,0,0.951,196.8,57.47,0.951,-14.44,1.310555,1007.767,65.1,-14.52,-2.069,1.49,0.11315
"2024-04-15 19:00:00",247,16.74,24.66,0,0.828,195.7,85.7,0.828,-14.69,1.307778,1007.697,65.8,-14.95,-2.061,1.492,0.08876999
"2024-04-15 20:00:00",248,16.86,16.8,0,0.834,165.4,63.43,0.834,-14.59,1.349167,1007.632,72.1,-15.07,-2.073,1.49,0.06047999
"2024-04-15 21:00:00",249,16.92,8.96,0,0.664,136.8,65.71,0.664,-14.39,1.4025,1007.819,71.3,-14.8,-2.074,1.491,0.03226
"2024-04-15 22:00:00",250,16.91,3.836,0,0.962,179.2,22.07,0.962,-14.21,1.529444,1007.724,73.8,-14.38,-2.064,1.479,0.01381
"2024-04-15 23:00:00",251,16.96,2.147,0,0.568,143.6,85,0.568,-14,1.596667,1007.701,80.3,-14.18,-2.052,1.491,0.00773
"2024-04-16 00:00:00",252,16.93,2,0,0.565,59.2,80.1,0.565,-13.85,1.705556,1007.622,81.4,-13.93,-2.037,1.472,0.007199999
"2024-04-16 01:00:00",253,16.94,3.528,0,0.756,151.4,87.7,0.757,-13.5,1.764722,1007.629,84.3,-13.58,-2.043,1.468,0.0127
"2024-04-16 02:00:00",254,16.96,8.35,0,0.803,128.2,73.81,0.803,-13.09,1.875555,1007.51,84,-13.18,-2.011,1.461,0.03006
"2024-04-16 03:00:00",255,16.9,19.08,0,1.086,187.5,95.4,1.086,-13.06,1.886111,1007.513,83.1,-12.93,-2.013,1.456,0.06867
"2024-04-16 04:00:00",256,16.96,41.51,0,1.092,175.4,64.04,1.092,-12.97,1.891389,1007.388,84.3,-12.71,-1.997,1.448,0.14943
"2024-04-16 05:00:00",257,16.87,77.75,0,0.858,68.38,83.4,0.858,-13.09,1.903055,1007.227,84.9,-12.24,-1.98,1.445,0.27991
"2024-04-16 06:00:00",258,16.72,136.6,0,1.216,190.1,84.3,1.216,-12.83,1.909167,1007.229,79.5,-11.69,-1.976,1.427,0.49177
"2024-04-16 07:00:00",259,16.7,126.9,0,0.931,178,73.11,0.931,-12.8,1.888611,1007.397,85.3,-10.96,-1.955,1.406,0.45697
"2024-04-16 08:00:00",260,16.77,315.4,0,0.766,175.9,64.71,0.766,-12.25,1.959167,1007.765,78.3,-7.546,-1.851,1.332,1.13548
"2024-04-16 09:00:00",261,16.65,231.2,0,0.891,13.7,79.67,0.891,-11.76,1.901389,1008.155,76.4,-8,-1.829,1.341,0.8324199
"2024-04-16 10:00:00",262,16.63,251.2,0,0.976,259.8,91.3,0.976,-11.51,2.031111,1008.336,80.8,-7.882,-1.816,1.337,0.9043999
"2024-04-16 11:00:00",263,16.56,323.2,0,0.509,346,55.63,0.509,-10.3,2.170555,1008.63,80.5,-4.979,-1.744,1.261,1.16346
"2024-04-16 12:00:00",264,16.65,348.7,0,1.288,187.6,17.21,1.288,-11.23,1.964444,1008.892,73.7,-4.649,-1.714,1.245,1.25545
"2024-04-16 13:00:00",265,16.75,354.6,0,0.862,227.9,74.34,0.862,-10.65,1.995555,1008.985,75,-5.307,-1.72,1.264,1.27665
"2024-04-16 14:00:00",266,16.71,286,0,1.06,218.2,75.65,1.06,-10.95,1.972778,1009.298,68.7,-5.868,-1.751,1.275,1.02958
"2024-04-16 15:00:00",267,16.76,193.2,0,0.717,222.2,91.5,0.717,-10.79,2.031667,1009.424,74.4,-7.801,-1.803,1.334,0.69554
"2024-04-16 16:00:00",268,16.83,148.1,0,0.611,187.4,34.87,0.611,-11.05,2.048055,1009.32,74.3,-8.93,-1.843,1.358,0.53303
"2024-04-16 17:00:00",269,16.76,109.6,0,0.736,142.3,80.5,0.736,-11.28,2.013611,1009.574,79.7,-9.82,-1.883,1.381,0.39454
"2024-04-16 18:00:00",270,16.77,87.7,0,0.865,183.2,34.43,0.865,-12.01,1.956111,1009.739,79.8,-10.92,-1.916,1.41,0.31582
"2024-04-16 19:00:00",271,16.8,40.57,0,1.521,186.9,10.9,1.52,-12.49,1.847778,1009.752,77.7,-12.1,-1.957,1.431,0.14604
"2024-04-16 20:00:00",272,16.87,20.55,0,1.577,189,10.39,1.577,-13.44,1.709167,1009.916,80.7,-13.4,-1.993,1.47,0.07397
"2024-04-16 21:00:00",273,16.94,13.25,0,2.337,191.1,6.53,2.337,-13.89,1.657222,1010.171,74.2,-14.12,-2.027,1.473,0.04769
"2024-04-16 22:00:00",274,16.95,6.906,0,1.567,177.2,66.14,1.567,-13.63,1.673056,1010.555,84.2,-14.01,-2.031,1.473,0.02486
"2024-04-16 23:00:00",275,17.01,4.761,0,1.247,164.8,47.4,1.247,-13.36,1.689444,1010.794,76.4,-13.87,-2.011,1.479,0.01714
"2024-04-17 00:00:00",276,16.98,4.047,0,1.38,187.6,45.44,1.38,-12.5,1.853889,1011.079,81.3,-12.92,-1.999,1.449,0.01457
"2024-04-17 01:00:00",277,17,6.656,0,1.357,108.7,88.8,1.357,-12.03,1.921389,1011.134,78.5,-12.12,-1.958,1.439,0.02396
"2024-04-17 02:00:00",278,16.95,11.41,0,0.737,119.3,83.6,0.737,-13,1.833889,1011.449,80.6,-12.85,-1.989,1.46,0.04107
"2024-04-17 03:00:00",279,16.92,27.56,0,0.997,169.4,42.22,0.997,-12.18,1.952778,1011.69,81.6,-12.34,-1.968,1.447,0.09922999
"2024-04-17 04:00:00",280,17,50.12,0,0.948,40.26,69.08,0.948,-11.94,2,1011.902,84.1,-11.53,-1.951,1.428,0.18044
"2024-04-17 05:00:00",281,16.8,82.9,0,0.67,60.83,69.97,0.67,-12.25,1.971944,1012.194,81.2,-11.25,-1.931,1.417,0.29838
"2024-04-17 06:00:00",282,16.65,117.9,0,1.072,188.9,9.64,1.072,-11.69,2.050278,1012.526,81.9,-10.66,-1.915,1.404,0.42446
"2024-04-17 07:00:00",283,16.62,125.3,0,0.815,165.2,44.54,0.815,-11.54,2.038333,1012.679,82.2,-9.96,-1.885,1.395,0.451
"2024-04-17 08:00:00",284,16.67,243.5,0,1.836,184.5,13.87,1.836,-12.59,1.899444,1012.679,76.7,-8.92,-1.879,1.354,0.8765299
"2024-04-17 09:00:00",285,16.7,348.7,0,1.717,192.5,15.13,1.717,-12.4,1.886667,1012.899,78.1,-7.457,-1.857,1.321,1.25543
"2024-04-17 10:00:00",286,16.76,291.5,0,0.797,195.4,20.62,0.797,-11.18,1.965278,1013.464,73.6,-6.135,-1.783,1.285,1.04923
"2024-04-17 11:00:00",287,16.76,289.9,0,1.121,193.3,46.96,1.121,-10.93,1.980555,1013.325,74.7,-6.918,-1.801,1.311,1.04378
"2024-04-17 12:00:00",288,16.66,386.4,0,1.361,182.2,21,1.361,-10.24,2.068333,1013.444,72.9,-4.109,-1.727,1.239,1.39121
"2024-04-17 13:00:00",289,16.72,392.1,0,1.528,196.8,10.32,1.528,-10.35,2,1013.484,74.8,-4.528,-1.708,1.254,1.41144
"2024-04-17 14:00:00",290,16.69,359.6,0,1.715,186.7,7.913,1.715,-10.45,1.951389,1013.487,72.9,-5.044,-1.715,1.261,1.29442
"2024-04-17 15:00:00",291,16.84,268.5,0,1.319,195.3,26.99,1.319,-10.5,1.915,1013.321,68.7,-6.216,-1.745,1.283,0.9665099
"2024-04-17 16:00:00",292,16.87,51.9,0,1.551,190.8,4.559,1.551,-11.69,1.725833,1012.681,69.3,-10.59,-1.895,1.398,0.18685
"2024-04-17 17:00:00",293,16.79,42.71,0,1.4,190.3,14.47,1.4,-12.27,1.6925,1012.173,68.3,-12.2,-1.963,1.443,0.15375
"2024-04-17 18:00:00",294,16.73,33.66,0,2.168,192.4,5.912,2.168,-13.39,1.602222,1011.825,70.2,-13.24,-2.018,1.44,0.12119
"2024-04-17 19:00:00",295,16.81,25.08,0,1.937,189.8,11.99,1.937,-12.69,1.643055,1011.515,69.1,-13.08,-1.995,1.467,0.09028
"2024-04-17 20:00:00",296,16.92,17.56,0,1.502,184.1,29.64,1.502,-12.53,1.630278,1011.397,69.5,-12.93,-1.988,1.469,0.06321
"2024-04-17 21:00:00",297,16.94,11.31,0,1.581,185,22.88,1.581,-12.71,1.606111,1011.197,71.7,-13.24,-1.984,1.466,0.0407
"2024-04-17 22:00:00",298,16.98,6.772,0,1.592,199.3,75.88,1.592,-12.07,1.641667,1010.567,63.6,-12.77,-1.992,1.466,0.02438
"2024-04-17 23:00:00",299,16.96,5,0,2.221,184.7,50.41,2.221,-11.23,1.729167,1010.01,66.3,-12.03,-1.942,1.429,0.018
"2024-04-18 00:00:00",300,17.03,5.35,0,2.947,177.7,30.16,2.947,-8.52,1.935556,1009.708,58.7,-9.45,-1.883,1.352,0.01926
"2024-04-18 01:00:00",301,16.99,8.08,0,2.931,164.3,42.05,2.931,-7.428,1.928056,1009.389,55.5,-8.13,-1.92,1.328,0.02909
"2024-04-18 02:00:00",302,17.01,26.18,0,2.966,154.3,45.31,2.966,-6.723,2.099167,1008.861,57,-7.129,-1.704,1.341,0.09423
"2024-04-18 03:00:00",303,16.96,39.36,0,3.901,137.5,36.3,3.901,-5.719,2.38,1008.273,61,-5.895,-1.803,1.181,0.14169
"2024-04-18 04:00:00",304,16.99,40.39,0,4.956,139,30.66,4.956,-5.669,2.5,1007.636,64.9,-5.575,-1.554,1.062,0.14542
"2024-04-18 05:00:00",305,17.01,43.29,0,4.181,166.2,27.41,4.181,-5.584,2.503333,1007.011,62.6,-5.638,-1.881,1.259,0.15586
"2024-04-18 06:00:00",306,16.71,84.5,0,4.441,134.1,37.93,4.441,-5.186,2.619444,1006.447,65.1,-4.929,-1.641,1.348,0.30429
"2024-04-18 07:00:00",307,16.71,125.7,0,4.989,145.4,46.07,4.989,-5.172,2.799166,1005.941,73.5,-4.364,-1.766,1.274,0.45247
"2024-04-18 08:00:00",308,16.61,247.6,0,4.501,146,43.93,4.501,-5.338,2.891389,1005.769,72.6,-3.054,-1.697,1.057,0.8912399
"2024-04-18 09:00:00",309,16.61,326.7,0,4.75,147.1,31.18,4.75,-5.241,2.8625,1005.412,67.8,-1.767,-1.51,1.354,1.17596
"2024-04-18 10:00:00",310,16.73,384.3,0,5.608,131.7,22.76,5.608,-5.217,2.863611,1004.751,69.7,-1.569,-1.379,1.142,1.38341
"2024-04-18 11:00:00",311,16.71,356.5,0,5.469,130.6,26.22,5.469,-5.142,2.793611,1004.301,65.8,-1.793,-1.654,1.216,1.28348
"2024-04-18 12:00:00",312,16.74,290.9,0,6.696,121.7,18.02,6.696,-5.045,2.706389,1003.676,62.3,-2.526,-1.527,1.139,1.04706
