"TOA5","SN6134_ClimatVUE","CR1000","6316","CR1000.Std.32.06","CPU:SN6134_ClimatVUE50_LP.CR1","54061","ClimatVIEW_1h"
"TIMESTAMP","RECORD","BattV_Min","SlrFD_W_Avg","Rain_mm_Tot","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","MaxWS_ms_Avg","AirT_C_Avg","VP_mbar_Avg","BP_mbar_Avg","RH","RHT_C_Avg","TiltNS_deg_Avg","TiltWE_deg_Avg","SlrTF_MJ_Tot"
"TS","RN","Volts","W/m^2","mm","meters/second","Deg","Deg","meters/second","Deg C","mbar","mbar","%","Deg C","degrees","degrees","MJ/m^2"
"","","Min","Avg","Tot","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Tot"
"2024-08-04 00:00:00",2606,13.46,14.9,0,0.324,10.27,47.82,0.324,10.62,12.60722,1010.714,97.4,10.83,-0.576,0.664,0.05362999
"2024-08-04 01:00:00",2607,13.47,15.73,0,1.024,18.39,17.32,1.024,10.71,12.60111,1010.641,97.8,10.88,-0.58,0.656,0.05664
"2024-08-04 02:00:00",2608,13.46,12.12,0,0.807,167.2,66.51,0.807,10.63,12.44167,1010.362,97.7,10.8,-0.576,0.651,0.04362
"2024-08-04 03:00:00",2609,13.46,22.24,0,0.893,10.89,53.71,0.893,10.47,12.42972,1010.147,98.9,10.67,-0.585,0.668,0.08006
"2024-08-04 04:00:00",2610,13.47,39.57,0,1.071,4.717,69.52,1.071,10.34,12.535,1009.82,100,10.66,-0.573,0.658,0.14244
"2024-08-04 05:00:00",2611,13.46,64.65,0,1.57,30.91,67.87,1.57,10.35,12.55305,1009.485,100,10.83,-0.572,0.657,0.23275
"2024-08-04 06:00:00",2612,13.46,84.7,0,1.177,18.02,16.91,1.177,10.48,12.64222,1009.355,100,11.12,-0.57,0.639,0.30474
"2024-08-04 07:00:00",2613,13.47,104.4,0,1.257,7.61,25.81,1.257,10.55,12.62861,1009.176,99,11.43,-0.565,0.642,0.37595
"2024-08-04 08:00:00",2614,13.47,111.9,0,2.462,27.67,23.97,2.462,10.52,12.53917,1009.117,98.7,11.32,-0.533,0.648,0.40289
"2024-08-04 09:00:00",2615,13.47,179.3,0,2.908,7.278,13.26,2.908,10.6,12.59083,1009.078,98.2,11.45,-0.551,0.608,0.64551
"2024-08-04 10:00:00",2616,13.47,169.6,0,2.314,15.56,26.58,2.314,10.63,12.51083,1009.164,99.3,11.66,-0.538,0.64,0.61067
"2024-08-04 11:00:00",2617,13.46,256.2,0,2.234,16.51,35.28,2.234,10.94,12.67861,1009.107,96.6,12.74,-0.529,0.614,0.9223599
"2024-08-04 12:00:00",2618,13.45,422.1,0,1.474,265.5,91,1.474,12.28,13.38944,1008.826,89.8,16.68,-0.43,0.505,1.51942
"2024-08-04 13:00:00",2619,13.46,405.7,0,2.607,11.57,33.39,2.607,13.1,12.80861,1008.618,79.4,16.81,-0.4,0.496,1.46048
"2024-08-04 14:00:00",2620,13.46,382.6,0,4.445,354.9,13.31,4.445,13.6,11.41972,1008.385,73.2,16.42,-0.371,0.488,1.37721
"2024-08-04 15:00:00",2621,13.46,345.1,0,2.98,358.1,32.78,2.98,13.76,11.41083,1008.377,73.7,16.57,-0.424,0.514,1.24248
"2024-08-04 16:00:00",2622,13.46,231.9,0,2.172,333.7,63.27,2.172,13.91,11.1925,1008.37,66.6,16.14,-0.421,0.536,0.835
"2024-08-04 17:00:00",2623,13.47,39.36,0,2.944,19.92,38.37,2.944,12.77,10.57944,1008.305,73,13.25,-0.451,0.619,0.1417
"2024-08-04 18:00:00",2624,13.46,34.25,0,0.857,36.35,61.11,0.857,12.16,10.7875,1008.164,77.9,12.01,-0.544,0.644,0.12331
"2024-08-04 19:00:00",2625,13.47,30.51,0,0.878,36.61,65.46,0.878,11.45,10.82417,1008.082,83.3,11.29,-0.558,0.656,0.10982
"2024-08-04 20:00:00",2626,13.46,27.56,0,1.18,152.8,78.48,1.18,10.7,10.49944,1008.096,81.2,10.54,-0.581,0.669,0.09920999
"2024-08-04 21:00:00",2627,13.46,24.58,0,1.207,203.6,73.06,1.207,9.93,10.35222,1008.189,84,9.75,-0.62,0.683,0.08848999
"2024-08-04 22:00:00",2628,13.46,22.74,0,0.982,184.5,52.33,0.982,9.21,10.16944,1008.177,87.5,9.03,-0.651,0.712,0.08185999
"2024-08-04 23:00:00",2629,13.47,36.28,0,0.537,198.8,77.41,0.537,8.78,10.27694,1008.293,92,8.48,-0.652,0.722,0.1306
"2024-08-05 00:00:00",2630,13.46,46.62,0,0.566,299.1,92.9,0.566,8.66,10.48833,1008.362,95.5,8.8,-0.654,0.711,0.16782
"2024-08-05 01:00:00",2631,13.46,26.03,0,0.843,303.6,57.94,0.843,8.4,10.79194,1008.397,99.1,8.64,-0.654,0.708,0.09368999
"2024-08-05 02:00:00",2632,13.45,24.09,0,0.931,272.8,42.88,0.931,8.06,10.70611,1008.254,100,8.38,-0.654,0.714,0.08673999
"2024-08-05 03:00:00",2633,13.48,29.14,0,1.239,302,40.57,1.239,8.07,10.73861,1008.257,100,8.36,-0.663,0.715,0.10491
"2024-08-05 04:00:00",2634,13.48,37.69,0,1.376,28.03,56.31,1.376,7.934,10.6575,1008.216,99.8,8.3,-0.646,0.727,0.13567
"2024-08-05 05:00:00",2635,13.48,57.69,0,1.782,13.38,15.41,1.782,7.647,10.46667,1008.107,100,8.11,-0.646,0.713,0.20769
"2024-08-05 06:00:00",2636,13.47,77.46,0,0.936,13.91,47.54,0.936,7.553,10.3975,1008.057,100,8.24,-0.653,0.715,0.27887
"2024-08-05 07:00:00",2637,13.47,91.9,0,1.078,18.45,40.86,1.078,7.704,10.51056,1007.98,100,8.6,-0.655,0.695,0.33087
"2024-08-05 08:00:00",2638,13.48,109.9,0,1.757,7.994,12.47,1.757,7.71,10.51028,1008.022,100,8.6,-0.638,0.708,0.39573
"2024-08-05 09:00:00",2639,13.48,"NAN","NAN","NAN",0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-08-05 09:00:00",2639,13.48,"NAN","NAN","NAN",0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
