"TOA5","CR1000_SN6134","CR1000","6316","CR1000.Std.32.06","CPU:SN6134_ClimatVUE50_LP.CR1","54061","ClimatVIEW_1h"
"TIMESTAMP","RECORD","BattV_Min","SlrFD_W_Avg","Rain_mm_Tot","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","MaxWS_ms_Avg","AirT_C_Avg","VP_mbar_Avg","BP_mbar_Avg","RH","RHT_C_Avg","TiltNS_deg_Avg","TiltWE_deg_Avg","SlrTF_MJ_Tot"
"TS","RN","Volts","W/m^2","mm","meters/second","Deg","Deg","meters/second","Deg C","mbar","mbar","%","Deg C","degrees","degrees","MJ/m^2"
"","","Min","Avg","Tot","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Tot"
"2024-05-01 09:00:00",621,16.84,149.3,0,1.368,157.6,42.32,1.368,1.379,4.701111,1019.887,68.9,2.431,-1.374,1.074,0.5374399
"2024-05-01 10:00:00",622,16.91,180.3,0,1.821,187.7,13.45,1.821,1.448,4.673611,1020.31,67.7,2.691,-1.369,1.08,0.64925
"2024-05-01 11:00:00",623,16.93,199.4,0,2.068,165.1,13.09,2.068,1.575,4.626945,1020.68,67.9,2.945,-1.362,1.054,0.71771
"2024-05-01 12:00:00",624,16.93,235.3,0,2.26,148.2,20.37,2.26,1.713,4.692778,1021.055,70.5,3.281,-1.377,1.054,0.8471
"2024-05-01 13:00:00",625,16.88,236.1,0,3.747,117.7,14.09,3.747,1.544,4.969722,1021.383,71.2,2.932,-1.319,1.061,0.85
"2024-05-01 14:00:00",626,16.96,209.7,0,4.339,117.2,12.81,4.339,1.46,4.853889,1021.605,72.6,2.587,-1.337,1.11,0.7548
"2024-05-01 15:00:00",627,16.98,171.2,0,4.489,114.1,11.34,4.489,1.212,4.808333,1021.824,73.1,2.173,-1.567,1.024,0.61615
"2024-05-01 16:00:00",628,16.92,132.2,0,5.782,117.3,11.05,5.782,0.704,4.677777,1021.959,72.6,1.376,-1.399,1.142,0.47604
"2024-05-01 17:00:00",629,16.89,106.3,0,5.179,123.2,14.73,5.179,0.531,4.596389,1022.154,71.7,1.015,-1.469,1.143,0.38284
"2024-05-01 18:00:00",630,16.9,85.1,0,3.858,123.4,17.25,3.858,0.51,4.622222,1022.359,73.5,0.891,-1.43,1.125,0.30636
"2024-05-01 19:00:00",631,16.9,62.35,0,4.035,120,17.08,4.035,0.342,4.621944,1022.469,73.4,0.602,-1.427,1.112,0.22446
"2024-05-01 20:00:00",632,16.99,45.98,0,4.574,124.6,17.23,4.574,0.167,4.501389,1022.686,72.7,0.347,-1.399,1.066,0.16554
"2024-05-01 21:00:00",633,16.99,31.66,0,4.727,121.7,20.92,4.727,-0.166,4.462222,1023.089,74.4,-0.185,-1.387,1.051,0.11398
"2024-05-01 22:00:00",634,16.94,18.33,0,3.177,143,37.81,3.177,-0.35,4.356667,1023.384,72.8,-0.514,-1.431,1.145,0.066
"2024-05-01 23:00:00",635,16.98,17.14,0,2.952,125.7,32.95,2.952,-0.481,4.296389,1023.595,72.5,-0.507,-1.38,1.17,0.06172
"2024-05-02 00:00:00",636,16.93,21.41,0,3.091,125.9,36.48,3.091,-0.588,4.130833,1023.605,68.4,-0.611,-1.426,1.198,0.07705999
"2024-05-02 01:00:00",637,16.93,30.45,0,2.531,121,65.84,2.531,-0.72,3.930833,1023.678,68.3,-0.669,-1.416,1.161,0.10962
"2024-05-02 02:00:00",638,16.93,43.48,0,3.873,122.3,49.66,3.873,-1.018,3.752222,1023.555,64.5,-0.813,-1.204,0.988,0.15653
"2024-05-02 03:00:00",639,16.93,103.6,0,4.626,133,37.53,4.626,-1.146,3.5975,1023.435,64.7,-0.706,-1.121,1.17,0.37296
"2024-05-02 04:00:00",640,16.95,166,0,2.231,134.3,52.21,2.231,-0.986,3.619444,1023.545,64.1,0.678,-1.473,1.118,0.59763
"2024-05-02 05:00:00",641,16.97,110.7,0,3.802,123.1,43.13,3.802,-1.365,3.469167,1023.322,63.2,-0.224,-1.355,1.166,0.39839
"2024-05-02 06:00:00",642,16.77,265.5,0,1.637,134,47.54,1.637,-1.094,3.622222,1023.381,68.8,2.218,-1.426,1.089,0.95569
"2024-05-02 07:00:00",643,16.82,332.5,0,1.321,63.91,64.04,1.321,-0.721,3.794166,1023.53,68,4.234,-1.377,1.036,1.19683
"2024-05-02 08:00:00",644,16.71,392.1,0,2.976,21.73,17.23,2.976,-1.508,3.883889,1023.403,69.6,3.61,-1.399,1.065,1.4114
"2024-05-02 09:00:00",645,16.78,439.7,0,2.176,30.62,25.22,2.176,-1.337,3.84,1023.61,69.2,4.185,-1.381,1.001,1.583
"2024-05-02 10:00:00",646,16.74,469.4,0,2.445,35.01,27.43,2.445,-1.404,3.774722,1023.62,67.2,4.239,-1.372,0.994,1.68969
"2024-05-02 11:00:00",647,16.72,490.2,0,2.084,31.82,26.65,2.084,-1.285,3.683333,1023.46,63.5,4.586,-1.352,0.98,1.76461
"2024-05-02 12:00:00",648,16.73,492.7,0,2.491,31.6,24.71,2.491,-1.469,3.646111,1023.283,65.4,3.95,-1.353,1,1.77374
"2024-05-02 13:00:00",649,16.67,477.4,0,2.344,25.32,28.34,2.344,-1.489,3.672222,1023.012,65.7,3.681,-1.338,1.015,1.71864
"2024-05-02 14:00:00",650,16.65,446.9,0,2.24,2.274,21.51,2.24,-1.673,3.562222,1022.751,65.4,3.348,-1.35,1.026,1.60868
"2024-05-02 15:00:00",651,16.77,400,0,2.581,352.3,12.41,2.581,-1.861,3.497778,1022.356,66,2.517,-1.376,1.038,1.44004
"2024-05-02 16:00:00",652,16.89,172,0,2.651,360,14,2.651,-2.272,3.438056,1022.041,68.5,0.069,-1.446,1.104,0.6192999
"2024-05-02 17:00:00",653,16.91,43.64,0,3.382,8.29,7.736,3.382,-2.935,3.460278,1021.504,71.5,-2.691,-1.539,1.179,0.15709
"2024-05-02 18:00:00",654,16.82,38.72,0,1.467,57.14,77.64,1.467,-3.416,3.465833,1021.192,74,-3.33,-1.559,1.208,0.13939
"2024-05-02 19:00:00",655,16.8,40.82,0,1.582,188.3,24.78,1.582,-4.13,3.405278,1020.803,76.3,-4.09,-1.584,1.222,0.14695
"2024-05-02 20:00:00",656,16.9,32.78,0,1.057,225.5,93.1,1.057,-4.404,3.388611,1020.512,77.9,-4.539,-1.597,1.236,0.11801
"2024-05-02 21:00:00",657,16.96,47.44,0,1.443,283.2,97.6,1.443,-4.558,3.3925,1020.342,77.9,-4.522,-1.598,1.244,0.17078
"2024-05-02 22:00:00",658,17,29.89,0,3.576,185.3,14.06,3.576,-4.814,3.443056,1020.141,79.4,-4.755,-1.579,1.139,0.10759
"2024-05-02 23:00:00",659,16.96,26,0,2.073,357,28.29,2.073,-5.215,3.247222,1020.031,77.6,-5.211,-1.616,1.248,0.09359999
"2024-05-03 00:00:00",660,16.94,33.14,0,2.052,29.16,76.12,2.052,-5.067,3.261111,1019.632,78,-5.123,-1.613,1.25,0.11929
"2024-05-03 01:00:00",661,17,37.07,0,2.826,181.2,9.03,2.826,-5.352,3.228333,1019.227,77.4,-5.22,-1.572,1.271,0.13344
"2024-05-03 02:00:00",662,16.82,49.2,0,1.308,200.3,102.8,1.308,-5.818,3.079166,1018.904,77.4,-5.762,-1.649,1.261,0.17711
"2024-05-03 03:00:00",663,16.99,112.1,0,1.574,5.459,11.09,1.574,-5.669,3.090277,1018.598,75.7,-4.882,-1.624,1.237,0.4036
"2024-05-03 04:00:00",664,16.97,171.8,0,0.774,358.4,66.08,0.774,-4.854,3.238055,1018.516,68.8,-2.325,-1.552,1.17,0.61839
"2024-05-03 05:00:00",665,16.99,120.4,0,0.943,172.6,75.57,0.943,-4.767,3.143611,1018.165,71.7,-2.541,-1.549,1.148,0.43343
"2024-05-03 06:00:00",666,16.67,271.7,0,1.606,331.6,38.73,1.606,-4.776,3.098888,1017.98,72.5,-1.19,-1.536,1.154,0.97802
"2024-05-03 07:00:00",667,16.71,335.1,0,2.681,352.7,10.32,2.681,-4.781,3.048611,1017.913,68.9,-0.142,-1.507,1.143,1.20622
"2024-05-03 08:00:00",668,16.6,385,0,1.81,12.07,22.71,1.81,-3.985,2.967222,1017.903,66.1,1.236,-1.482,1.1,1.38598
"2024-05-03 09:00:00",669,16.7,450.4,0,1.836,23.36,74.13,1.836,-3.692,3.055,1017.857,64.5,2.584,-1.432,1.047,1.62144
"2024-05-03 10:00:00",670,16.49,470.3,0,2.21,18.94,22.93,2.21,-3.108,3.074722,1017.853,64.5,2.789,-1.442,1.019,1.69308
"2024-05-03 11:00:00",671,16.74,495.9,0,1.911,18.92,39.14,1.911,-2.573,3.378056,1017.951,67.9,3.814,-1.381,0.989,1.7851
"2024-05-03 12:00:00",672,16.72,498.4,0,2.479,14.44,15.53,2.479,-2.773,3.555556,1017.963,73.5,2.951,-1.397,1.014,1.79429
"2024-05-03 13:00:00",673,16.79,483.9,0,1.746,18.02,31.4,1.746,-2.007,3.519722,1017.992,67.3,3.61,-1.356,1.028,1.74191
